Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
591,3,4,4,4,3,3,3,3,4,4,5,3,5,3,0,0.0,satisfied
160,2,4,2,1,4,2,4,4,4,5,4,3,5,4,0,0.0,neutral or dissatisfied
927,3,3,3,3,1,3,1,1,5,5,5,5,4,1,22,8.0,neutral or dissatisfied
1005,0,4,0,1,5,0,5,5,3,3,4,4,5,5,31,27.0,satisfied
130,4,3,3,3,3,4,4,2,2,2,4,4,2,2,28,21.0,neutral or dissatisfied
1085,5,5,5,5,4,4,5,4,4,4,4,5,4,4,6,1.0,satisfied
419,3,3,3,3,1,2,5,4,4,5,4,3,4,2,0,2.0,satisfied
3316,5,5,5,5,4,5,4,5,5,5,5,5,5,5,0,0.0,satisfied
2484,2,2,2,2,4,4,5,4,4,4,4,5,4,3,0,0.0,satisfied
271,2,0,2,3,2,2,5,1,4,3,4,5,1,5,113,203.0,neutral or dissatisfied
3579,2,1,5,5,2,2,2,2,2,2,2,1,2,4,16,16.0,neutral or dissatisfied
2603,2,2,2,2,2,5,4,5,5,5,5,3,5,5,3,2.0,satisfied
262,3,0,3,4,4,3,4,4,3,1,4,2,4,4,0,0.0,neutral or dissatisfied
2058,5,2,2,2,5,3,4,5,5,4,5,3,5,1,0,0.0,neutral or dissatisfied
987,1,1,1,3,4,1,4,4,5,2,5,5,2,4,14,2.0,neutral or dissatisfied
366,3,5,4,5,3,3,3,3,3,5,2,1,3,3,0,0.0,satisfied
956,3,4,3,1,5,3,5,5,5,4,4,4,4,5,0,5.0,neutral or dissatisfied
544,3,1,3,4,5,3,5,5,3,4,3,4,3,5,0,0.0,neutral or dissatisfied
344,3,3,2,3,3,3,3,3,3,1,3,3,3,3,4,19.0,neutral or dissatisfied
337,4,0,4,1,2,4,2,2,3,5,5,3,4,2,25,35.0,satisfied
1085,4,4,3,5,2,3,2,2,4,5,4,3,5,2,8,11.0,neutral or dissatisfied
2475,5,5,2,5,4,4,5,5,5,5,5,5,5,4,0,0.0,satisfied
888,3,3,3,1,3,3,1,5,5,3,3,2,5,2,0,0.0,neutral or dissatisfied
1111,1,3,1,3,4,1,4,4,1,2,4,2,3,4,8,0.0,neutral or dissatisfied
354,3,4,4,4,3,3,3,3,2,3,3,2,3,3,0,0.0,neutral or dissatisfied
2505,1,3,3,3,3,3,4,1,1,2,1,3,1,1,0,0.0,neutral or dissatisfied
738,2,5,2,5,4,2,1,4,4,5,5,4,4,4,21,5.0,neutral or dissatisfied
1598,5,5,5,5,4,4,4,4,5,3,3,3,5,4,0,0.0,satisfied
432,3,4,3,1,3,3,3,3,1,1,4,4,5,3,7,0.0,neutral or dissatisfied
507,3,5,3,5,2,5,5,2,2,3,2,5,2,5,65,66.0,neutral or dissatisfied
1012,4,4,4,4,4,4,4,4,5,5,4,4,4,4,8,12.0,satisfied
220,3,3,3,5,1,3,1,1,4,3,4,5,5,1,11,9.0,neutral or dissatisfied
1487,2,3,3,3,2,3,2,2,3,4,4,2,3,2,0,16.0,neutral or dissatisfied
209,2,1,2,1,1,2,3,1,3,3,2,4,2,1,4,1.0,neutral or dissatisfied
2446,3,4,3,4,4,2,4,2,2,3,3,4,2,2,11,0.0,neutral or dissatisfied
1121,5,0,5,1,3,0,3,3,2,4,5,3,5,3,22,3.0,satisfied
3557,5,5,2,5,4,4,4,5,5,5,5,5,5,4,27,53.0,satisfied
866,2,2,2,4,5,2,5,5,3,4,1,5,4,5,0,0.0,neutral or dissatisfied
1897,5,5,5,5,5,5,5,4,4,4,4,3,4,3,0,0.0,satisfied
1620,2,2,2,2,5,5,4,5,5,5,5,4,5,3,0,0.0,satisfied
1107,3,3,3,3,5,4,4,5,5,5,5,4,5,5,0,2.0,satisfied
472,4,1,4,5,2,4,5,2,4,4,4,3,5,2,0,1.0,satisfied
583,3,2,2,2,5,4,3,3,3,3,3,2,3,1,1,0.0,neutral or dissatisfied
366,1,1,1,1,3,4,4,4,4,5,4,5,4,4,0,0.0,satisfied
604,4,5,5,5,4,4,4,4,4,2,3,3,4,4,0,2.0,satisfied
992,2,4,3,1,2,3,1,2,3,2,4,3,5,2,0,0.0,neutral or dissatisfied
216,1,3,4,4,4,4,1,4,1,1,3,4,3,4,81,71.0,neutral or dissatisfied
704,3,4,3,1,2,3,2,2,1,5,4,1,1,2,2,0.0,neutral or dissatisfied
239,2,2,3,2,2,2,2,2,3,1,2,5,4,2,1,0.0,satisfied
430,2,0,2,3,5,2,5,5,4,3,5,3,4,5,0,0.0,neutral or dissatisfied
101,4,2,2,2,4,4,4,4,3,2,4,3,2,4,2,13.0,satisfied
967,1,1,1,4,3,1,3,3,4,5,2,3,4,3,0,0.0,neutral or dissatisfied
3800,1,1,1,1,5,5,5,5,5,4,4,3,5,5,1,0.0,satisfied
932,2,5,1,3,4,1,4,4,4,3,4,5,5,4,0,0.0,neutral or dissatisfied
695,1,4,4,4,1,1,1,1,2,5,2,1,3,1,0,17.0,neutral or dissatisfied
731,2,3,2,5,5,2,1,1,1,2,4,2,1,3,0,0.0,neutral or dissatisfied
670,4,4,4,4,4,4,5,3,3,4,3,4,3,4,27,17.0,satisfied
692,4,5,5,5,3,4,4,4,4,4,4,4,4,2,3,11.0,neutral or dissatisfied
1561,0,0,0,2,4,4,4,2,2,2,2,3,2,4,1,3.0,satisfied
846,5,3,5,3,5,5,5,5,5,4,1,3,2,5,0,0.0,satisfied
2075,3,4,3,4,5,3,2,5,4,5,4,2,4,5,0,0.0,neutral or dissatisfied
2409,2,2,2,2,2,4,5,4,4,4,4,3,4,3,8,5.0,satisfied
944,1,1,1,1,4,4,5,4,4,4,4,4,4,3,0,0.0,satisfied
925,3,3,3,2,5,3,5,5,2,1,3,2,3,5,32,15.0,neutral or dissatisfied
387,2,1,2,3,3,2,2,3,2,4,3,4,3,3,0,0.0,neutral or dissatisfied
190,3,3,5,5,1,3,3,3,3,3,3,4,3,3,0,0.0,neutral or dissatisfied
449,5,5,5,5,4,4,5,4,4,4,4,4,4,3,5,0.0,satisfied
937,3,3,3,4,1,3,1,1,1,1,4,2,3,1,0,1.0,neutral or dissatisfied
297,4,2,4,3,4,4,4,1,1,4,1,3,1,4,36,21.0,neutral or dissatisfied
489,3,4,3,4,4,3,4,4,2,3,3,4,3,4,0,0.0,neutral or dissatisfied
409,4,5,4,3,1,4,1,1,3,5,5,5,5,1,0,0.0,neutral or dissatisfied
373,3,4,4,4,1,3,2,3,3,3,3,4,3,5,0,0.0,satisfied
2435,3,3,3,3,4,4,5,5,5,5,5,5,5,3,0,4.0,satisfied
2176,3,3,3,3,3,5,4,4,4,4,4,4,4,3,13,4.0,satisfied
1476,5,5,5,5,5,5,5,3,3,3,3,5,3,3,54,59.0,satisfied
369,3,3,3,2,4,3,4,4,4,3,3,4,2,4,0,0.0,neutral or dissatisfied
460,2,3,2,1,2,2,2,2,2,4,2,3,4,2,0,0.0,neutral or dissatisfied
585,4,2,2,2,4,4,4,2,2,1,2,4,5,4,454,448.0,satisfied
308,4,4,4,1,4,4,2,4,5,2,5,4,5,4,5,0.0,satisfied
1009,2,5,2,2,4,4,4,3,3,2,3,4,3,4,0,14.0,neutral or dissatisfied
3922,5,5,5,5,3,5,5,3,3,4,3,4,3,4,0,0.0,satisfied
802,5,5,5,5,3,4,4,5,5,4,5,5,5,4,71,70.0,satisfied
1379,4,4,4,3,3,4,3,3,2,4,3,4,3,3,0,0.0,neutral or dissatisfied
2237,0,0,0,2,2,0,2,2,3,2,5,5,4,2,0,0.0,satisfied
278,4,1,1,1,4,4,4,4,5,3,2,1,3,4,0,0.0,satisfied
237,3,4,3,3,5,3,5,5,3,5,4,3,4,5,10,9.0,neutral or dissatisfied
2303,3,3,3,3,3,4,5,4,4,4,4,3,4,4,10,0.0,satisfied
2672,5,5,5,5,3,3,4,2,2,2,2,1,2,1,0,3.0,satisfied
671,2,5,2,3,5,2,5,5,2,4,5,1,4,5,0,0.0,neutral or dissatisfied
391,4,4,4,4,1,4,3,4,4,4,4,1,4,1,0,0.0,neutral or dissatisfied
1404,3,4,4,4,3,3,3,3,3,2,3,4,3,3,0,0.0,neutral or dissatisfied
599,1,5,1,4,1,1,3,3,3,1,1,1,3,2,0,0.0,neutral or dissatisfied
1266,2,1,1,2,2,1,2,2,3,4,4,5,5,2,0,2.0,neutral or dissatisfied
414,2,4,2,3,1,2,1,1,3,4,1,4,5,1,0,0.0,neutral or dissatisfied
1076,2,4,2,2,3,2,3,3,5,4,3,4,3,3,0,0.0,neutral or dissatisfied
265,5,4,3,4,5,4,5,5,2,5,5,1,1,5,0,0.0,satisfied
3228,5,3,5,5,1,5,1,4,4,4,4,3,4,3,21,0.0,satisfied
2565,3,3,3,3,4,3,5,5,5,3,5,5,5,3,0,0.0,neutral or dissatisfied
227,1,4,1,3,2,1,2,2,5,5,1,3,1,2,0,1.0,neutral or dissatisfied
237,2,3,2,1,2,5,5,1,1,2,1,2,1,5,6,22.0,neutral or dissatisfied
1984,3,3,3,3,5,5,4,4,4,4,4,3,4,5,7,0.0,satisfied
728,2,2,2,4,2,2,2,2,4,5,4,5,5,2,0,0.0,neutral or dissatisfied
967,4,4,3,3,4,3,4,4,3,4,5,3,5,4,0,0.0,neutral or dissatisfied
342,3,4,3,2,4,4,4,4,4,3,4,3,4,5,0,0.0,neutral or dissatisfied
581,0,4,0,1,3,0,2,3,4,4,4,5,5,3,2,0.0,satisfied
3107,3,3,2,2,3,3,3,3,2,4,3,3,2,3,0,0.0,neutral or dissatisfied
813,2,4,4,4,2,2,2,2,4,1,4,2,4,2,1,0.0,neutral or dissatisfied
1967,3,3,5,3,3,5,5,5,5,5,5,4,5,4,81,89.0,satisfied
304,3,4,3,4,2,3,2,2,5,4,4,3,5,2,72,61.0,neutral or dissatisfied
1504,4,5,4,5,2,3,5,1,1,4,1,4,1,5,0,0.0,neutral or dissatisfied
2919,5,5,5,5,4,2,2,4,4,4,4,5,4,5,0,1.0,satisfied
159,1,0,1,3,4,1,1,4,3,2,4,5,4,4,9,28.0,neutral or dissatisfied
402,2,4,4,4,1,2,1,1,2,1,4,4,4,1,5,10.0,neutral or dissatisfied
531,4,3,3,3,3,5,5,4,4,4,4,4,4,5,3,0.0,satisfied
3925,5,5,5,5,5,1,3,4,4,4,4,1,4,2,2,5.0,satisfied
1897,5,5,5,5,3,4,5,5,5,5,5,4,5,4,0,0.0,satisfied
954,4,3,4,3,4,4,4,4,4,3,3,3,5,4,8,2.0,satisfied
214,3,2,3,3,5,3,5,5,3,5,4,3,3,5,2,0.0,neutral or dissatisfied
248,5,5,5,5,5,5,5,4,4,4,4,3,4,5,0,0.0,satisfied
2133,5,5,5,5,2,5,5,5,5,5,5,3,5,3,0,4.0,satisfied
1440,1,4,4,4,1,1,1,1,2,1,4,3,3,1,0,0.0,neutral or dissatisfied
164,3,2,3,4,4,4,4,3,3,3,3,3,3,3,0,0.0,neutral or dissatisfied
2611,2,2,2,2,3,3,3,5,3,4,5,3,5,3,0,0.0,satisfied
2788,2,2,2,2,2,2,2,2,4,4,4,1,4,2,0,0.0,neutral or dissatisfied
3613,1,1,1,1,2,4,5,4,4,4,4,4,4,4,3,5.0,satisfied
746,2,2,2,4,2,2,2,2,2,4,4,4,4,2,20,7.0,neutral or dissatisfied
1727,3,3,5,3,2,4,5,5,5,5,5,3,5,5,0,0.0,satisfied
728,4,5,5,5,5,3,4,4,4,4,4,1,4,4,0,0.0,neutral or dissatisfied
1747,2,2,2,2,5,3,4,5,5,5,5,3,5,5,0,0.0,satisfied
645,2,4,2,2,3,2,3,3,5,5,4,5,5,3,98,94.0,neutral or dissatisfied
802,0,5,0,2,4,0,4,4,3,2,4,3,4,4,28,25.0,satisfied
989,2,4,2,3,1,2,1,1,3,4,5,5,4,1,0,0.0,neutral or dissatisfied
1276,3,1,1,1,3,3,3,3,4,4,4,3,3,3,1,3.0,neutral or dissatisfied
1652,4,4,4,4,5,3,5,5,5,5,5,5,5,5,39,16.0,satisfied
677,2,2,2,3,2,2,2,2,4,1,4,1,3,2,43,36.0,neutral or dissatisfied
1199,0,4,0,2,5,0,5,5,2,1,4,5,3,5,14,3.0,satisfied
899,3,3,3,4,5,3,5,5,2,5,3,3,4,5,22,22.0,neutral or dissatisfied
503,3,3,3,4,4,3,4,1,1,3,1,3,1,4,0,0.0,neutral or dissatisfied
2099,4,2,2,2,3,3,3,4,4,4,4,3,4,4,0,0.0,neutral or dissatisfied
728,2,1,3,3,3,5,5,3,2,4,4,5,1,5,133,127.0,neutral or dissatisfied
2436,1,1,3,1,1,1,1,1,4,4,3,1,4,1,0,0.0,neutral or dissatisfied
874,4,0,4,4,3,4,4,3,4,4,4,3,4,3,0,21.0,neutral or dissatisfied
2187,1,1,1,1,5,5,4,4,4,4,4,5,4,4,0,3.0,satisfied
409,1,4,4,1,2,4,2,2,5,5,1,3,1,2,0,0.0,neutral or dissatisfied
2735,0,5,0,5,4,1,2,1,1,1,1,5,1,5,0,0.0,satisfied
223,1,4,1,2,5,1,3,1,1,1,1,5,1,1,0,0.0,neutral or dissatisfied
757,1,1,1,4,4,1,5,4,4,2,5,3,4,4,0,0.0,neutral or dissatisfied
164,2,1,1,1,1,4,4,2,2,2,2,2,2,3,0,0.0,neutral or dissatisfied
391,2,2,2,2,2,4,5,4,4,4,4,3,4,3,2,0.0,satisfied
804,4,2,4,3,5,4,5,5,3,2,3,2,4,5,0,0.0,satisfied
101,2,2,2,2,1,2,1,2,2,2,2,4,2,2,0,2.0,satisfied
403,5,4,4,4,5,5,5,5,2,1,4,5,1,5,0,0.0,satisfied
849,1,4,1,1,2,1,2,2,3,3,5,5,4,2,32,36.0,neutral or dissatisfied
3389,5,5,5,5,5,5,5,5,5,5,5,3,5,4,0,0.0,satisfied
805,4,3,3,3,4,4,4,4,5,2,2,5,2,4,94,104.0,satisfied
1372,1,1,1,1,5,5,5,5,5,5,5,4,5,5,55,76.0,satisfied
2117,4,4,4,4,3,1,5,3,3,3,3,2,3,1,0,9.0,satisfied
198,2,5,2,2,3,2,3,3,3,3,4,3,5,3,16,0.0,neutral or dissatisfied
1337,4,4,4,4,4,5,5,5,5,4,5,5,5,3,0,0.0,satisfied
2644,3,3,3,3,4,5,4,4,4,3,4,4,4,3,9,8.0,satisfied
2242,1,0,0,4,3,3,3,3,3,0,5,2,3,4,17,17.0,neutral or dissatisfied
650,0,4,0,4,2,0,2,2,4,2,4,2,4,2,0,0.0,satisfied
3049,3,2,2,2,5,3,3,4,4,4,3,1,4,1,0,0.0,neutral or dissatisfied
1607,4,5,4,5,5,4,1,5,3,5,5,5,5,5,41,20.0,neutral or dissatisfied
812,3,3,3,3,5,5,4,1,1,2,1,3,1,3,0,0.0,satisfied
406,2,2,2,3,1,2,1,1,1,2,3,1,4,1,5,0.0,neutral or dissatisfied
109,3,4,3,2,2,3,2,2,4,3,4,4,4,2,0,0.0,neutral or dissatisfied
1299,1,4,1,3,2,4,4,5,5,1,4,4,5,4,118,111.0,neutral or dissatisfied
1579,5,5,5,5,5,5,5,5,4,3,1,4,2,5,0,11.0,satisfied
432,1,2,2,2,1,1,1,1,3,5,4,1,3,1,19,22.0,neutral or dissatisfied
226,2,5,2,4,2,2,2,2,3,3,4,4,4,2,0,0.0,neutral or dissatisfied
3188,2,2,2,2,2,3,5,4,4,4,5,4,4,5,0,0.0,satisfied
3177,3,3,3,3,2,3,5,5,5,4,5,3,5,4,0,0.0,satisfied
1361,4,4,4,3,1,4,1,1,4,3,4,3,3,1,36,17.0,satisfied
157,5,5,5,5,5,5,5,5,2,3,3,2,2,5,30,49.0,satisfied
80,1,1,0,1,5,0,2,5,2,1,1,1,1,5,9,17.0,neutral or dissatisfied
599,2,4,2,1,1,5,3,2,2,2,2,3,2,3,28,77.0,neutral or dissatisfied
836,2,2,2,4,3,2,3,3,3,4,4,3,4,3,0,0.0,neutral or dissatisfied
2030,1,1,1,1,3,4,3,4,4,4,1,3,4,2,0,0.0,neutral or dissatisfied
2762,2,2,2,2,4,5,4,4,4,4,4,4,4,5,0,0.0,satisfied
331,3,2,2,2,1,2,3,3,3,3,3,2,3,3,0,0.0,neutral or dissatisfied
414,3,1,3,3,3,3,1,3,1,1,2,1,3,3,0,0.0,neutral or dissatisfied
965,2,4,2,3,5,2,5,5,2,3,3,3,1,5,0,0.0,neutral or dissatisfied
3869,3,3,3,3,3,3,3,3,4,2,3,3,3,3,27,16.0,neutral or dissatisfied
163,3,4,3,1,4,4,5,4,4,3,5,5,4,3,0,0.0,neutral or dissatisfied
1486,0,5,0,3,1,5,3,1,1,2,3,4,4,1,0,0.0,satisfied
594,0,5,0,3,3,0,3,3,3,4,2,1,1,3,0,0.0,satisfied
1092,4,4,2,4,3,3,3,3,4,3,4,3,5,3,6,0.0,satisfied
585,3,3,3,4,1,3,1,1,3,4,5,5,5,1,0,0.0,neutral or dissatisfied
1126,3,1,3,4,2,3,4,5,5,3,5,2,5,1,0,15.0,neutral or dissatisfied
590,5,0,0,4,3,5,5,3,4,2,4,5,4,3,0,0.0,satisfied
888,3,4,3,1,4,4,5,1,1,3,1,4,1,5,0,0.0,neutral or dissatisfied
395,3,3,3,3,5,4,4,5,5,5,5,3,5,3,4,8.0,satisfied
236,3,4,4,4,3,3,3,3,4,5,4,4,2,3,1,0.0,satisfied
500,3,4,3,2,4,3,4,4,4,4,4,5,1,4,0,0.0,neutral or dissatisfied
1670,3,1,1,1,3,2,3,3,3,5,1,4,2,3,1,12.0,neutral or dissatisfied
192,2,4,4,4,3,3,2,3,2,5,3,4,3,3,0,0.0,neutral or dissatisfied
2611,0,1,1,1,1,4,4,4,4,1,2,4,3,4,0,0.0,satisfied
1195,2,3,3,3,3,3,3,3,2,2,4,3,3,3,0,0.0,neutral or dissatisfied
229,3,5,3,1,4,3,4,4,4,2,4,5,5,4,0,0.0,neutral or dissatisfied
679,4,1,5,2,3,5,3,3,1,2,3,4,3,3,3,9.0,satisfied
304,3,5,3,3,3,3,3,3,5,2,5,3,4,3,74,66.0,neutral or dissatisfied
1956,2,2,2,4,3,2,3,3,1,2,2,3,3,3,30,29.0,neutral or dissatisfied
484,4,4,4,4,4,4,4,4,5,4,4,3,4,4,33,24.0,satisfied
1884,4,4,1,4,3,4,5,4,4,4,5,4,4,5,4,2.0,satisfied
978,3,3,3,3,1,3,1,1,1,1,3,1,3,1,0,0.0,neutral or dissatisfied
2604,3,2,2,2,2,4,3,3,3,2,3,1,3,1,0,0.0,neutral or dissatisfied
192,4,5,4,4,2,4,5,2,3,3,4,5,4,2,0,2.0,neutral or dissatisfied
3859,4,4,4,4,5,5,4,4,4,4,4,5,4,1,0,0.0,satisfied
406,2,4,2,4,2,2,2,2,3,4,5,3,5,2,24,16.0,neutral or dissatisfied
262,4,0,4,5,2,4,2,2,3,4,2,5,5,2,0,5.0,neutral or dissatisfied
230,4,2,2,2,4,4,4,4,2,4,3,1,3,4,0,0.0,neutral or dissatisfied
670,1,1,1,3,2,1,5,2,4,1,2,2,3,2,8,10.0,neutral or dissatisfied
493,5,1,1,1,5,5,5,5,1,5,1,3,2,5,0,0.0,satisfied
216,4,3,3,3,4,4,3,4,2,3,1,4,4,4,11,5.0,satisfied
1148,1,5,1,1,5,1,5,5,3,4,5,4,5,5,0,0.0,neutral or dissatisfied
1188,2,4,2,2,5,2,5,5,3,2,4,4,4,5,32,25.0,neutral or dissatisfied
534,1,4,1,2,2,1,2,2,4,4,5,4,5,2,0,0.0,neutral or dissatisfied
528,5,0,5,4,2,5,2,2,5,1,2,3,1,2,0,9.0,satisfied
371,2,2,2,2,2,4,4,4,4,4,4,4,4,4,0,3.0,satisfied
290,2,5,2,3,4,2,4,4,5,2,5,4,5,4,0,0.0,neutral or dissatisfied
368,4,1,1,1,2,4,3,4,4,4,4,3,4,2,0,0.0,satisfied
1020,3,1,3,2,4,3,4,4,3,1,2,2,3,4,0,15.0,neutral or dissatisfied
329,5,4,4,4,5,5,5,5,1,5,4,1,2,5,0,1.0,satisfied
936,3,4,4,4,3,4,3,3,4,3,4,2,4,3,0,0.0,neutral or dissatisfied
1431,1,5,1,3,4,1,4,4,3,2,3,5,5,4,0,0.0,neutral or dissatisfied
1005,5,5,5,5,5,5,5,5,2,4,4,5,3,5,0,0.0,satisfied
466,0,4,0,2,2,0,2,2,5,3,4,5,5,2,0,0.0,satisfied
964,5,5,2,5,3,5,4,5,5,5,5,3,5,4,0,0.0,satisfied
2105,1,0,1,2,4,1,4,4,3,2,5,3,4,4,0,0.0,neutral or dissatisfied
297,2,1,3,1,2,2,2,2,3,1,3,3,3,2,6,7.0,neutral or dissatisfied
250,4,5,5,5,1,1,1,4,4,4,4,5,4,2,6,0.0,satisfied
859,3,5,3,3,3,4,4,2,2,3,2,4,2,5,0,0.0,neutral or dissatisfied
2565,4,0,4,3,4,1,1,4,2,3,4,1,5,1,0,11.0,satisfied
789,1,2,3,2,1,1,1,1,1,2,3,4,4,1,0,0.0,neutral or dissatisfied
1850,3,2,2,2,2,4,3,3,3,3,3,3,3,4,13,8.0,neutral or dissatisfied
2110,1,1,1,1,2,3,4,4,4,4,4,3,4,5,3,8.0,satisfied
1242,3,5,5,5,3,3,3,3,1,4,4,2,4,3,0,0.0,neutral or dissatisfied
255,4,1,0,4,4,0,4,4,2,2,4,1,4,4,46,37.0,neutral or dissatisfied
975,2,2,2,3,4,2,4,4,4,1,4,1,4,4,38,50.0,neutral or dissatisfied
3516,4,4,4,4,3,1,5,4,4,4,4,3,4,4,0,0.0,satisfied
663,2,4,2,3,4,4,3,2,2,2,1,2,2,3,76,57.0,neutral or dissatisfied
3091,1,1,1,1,2,2,2,2,4,4,4,2,2,2,0,0.0,satisfied
692,5,5,5,2,3,5,4,3,3,5,5,3,4,3,0,0.0,satisfied
726,3,2,3,3,1,3,1,1,2,2,4,3,4,1,0,0.0,neutral or dissatisfied
725,3,3,3,4,1,3,1,1,3,4,4,1,4,1,11,18.0,neutral or dissatisfied
425,3,5,3,5,5,5,5,3,3,3,3,4,3,5,0,38.0,neutral or dissatisfied
110,1,1,1,3,2,1,3,2,3,4,4,4,3,2,50,47.0,neutral or dissatisfied
3218,3,3,3,3,5,4,5,5,5,4,4,5,4,5,0,0.0,satisfied
541,3,4,3,2,1,3,1,1,4,5,5,5,4,1,33,37.0,neutral or dissatisfied
3410,2,2,2,2,5,1,5,5,5,5,5,3,5,3,0,0.0,satisfied
160,3,1,1,1,3,3,3,3,2,1,3,4,3,3,85,81.0,neutral or dissatisfied
258,1,5,1,2,5,5,3,1,1,1,1,5,1,3,0,0.0,neutral or dissatisfied
272,3,2,2,2,5,2,5,5,5,1,5,2,1,5,0,0.0,neutral or dissatisfied
237,3,5,0,1,4,0,4,4,4,4,4,3,4,4,78,82.0,neutral or dissatisfied
334,2,5,2,5,2,2,2,2,5,4,5,4,4,2,0,0.0,neutral or dissatisfied
196,2,0,2,4,2,2,2,2,2,4,1,5,4,2,0,0.0,neutral or dissatisfied
2475,3,3,3,4,3,1,1,2,2,5,3,1,4,1,5,13.0,neutral or dissatisfied
2145,1,3,5,3,3,3,2,1,1,2,1,4,1,1,0,0.0,neutral or dissatisfied
1506,1,3,1,3,4,1,5,4,3,1,3,3,3,4,0,0.0,neutral or dissatisfied
3989,5,5,5,5,2,5,4,5,5,5,5,4,5,4,0,0.0,satisfied
1069,5,5,5,3,2,5,2,2,5,4,4,3,5,2,9,0.0,satisfied
425,2,3,3,4,5,3,5,5,2,3,4,1,3,5,0,0.0,neutral or dissatisfied
1514,5,5,5,1,3,5,3,3,4,5,5,4,5,3,13,0.0,satisfied
420,4,1,1,1,4,4,4,4,1,4,2,3,4,4,5,29.0,satisfied
106,1,1,1,1,5,5,4,5,4,2,5,4,2,5,0,3.0,satisfied
548,2,0,2,3,4,2,4,4,4,4,3,4,5,4,0,0.0,neutral or dissatisfied
965,4,4,3,4,4,4,4,4,3,4,5,3,3,4,6,0.0,satisfied
812,1,4,4,4,1,1,4,1,1,5,4,3,4,1,30,33.0,neutral or dissatisfied
425,4,4,3,4,5,4,4,3,3,3,3,3,3,4,0,0.0,satisfied
468,2,4,4,4,2,1,2,4,1,3,3,2,4,2,141,156.0,neutral or dissatisfied
1226,3,4,3,3,3,3,3,1,1,3,3,4,1,1,18,0.0,neutral or dissatisfied
3913,2,1,1,1,3,4,3,2,2,2,2,2,2,4,0,0.0,neutral or dissatisfied
771,0,4,0,3,3,0,3,3,5,3,5,4,4,3,0,2.0,satisfied
1390,2,2,2,2,3,5,4,4,4,4,4,3,4,4,0,0.0,satisfied
1139,3,5,3,3,2,4,4,3,3,3,5,4,3,4,0,0.0,neutral or dissatisfied
1192,1,5,1,2,3,1,3,3,4,3,4,5,5,3,0,0.0,neutral or dissatisfied
896,2,4,4,4,4,2,4,2,2,2,2,5,2,1,12,8.0,satisfied
547,2,4,2,2,3,2,4,3,1,4,4,4,4,3,0,0.0,neutral or dissatisfied
89,0,5,0,4,5,4,5,1,1,1,1,4,1,4,0,0.0,satisfied
3725,1,1,1,1,5,5,5,4,4,4,4,5,4,4,14,12.0,satisfied
1722,2,2,2,2,2,2,2,2,2,3,4,1,4,2,8,2.0,neutral or dissatisfied
2210,1,1,1,1,5,4,5,5,5,5,4,4,5,3,22,27.0,satisfied
546,1,1,1,1,3,5,5,5,5,5,5,5,5,4,6,0.0,satisfied
3801,3,3,3,3,5,5,5,5,4,5,5,5,5,5,0,0.0,satisfied
399,4,5,4,1,1,4,1,1,4,2,5,3,4,1,0,7.0,satisfied
305,4,3,3,3,4,4,4,4,2,3,3,1,3,4,0,0.0,neutral or dissatisfied
1431,4,4,5,4,5,4,4,4,4,4,4,3,4,3,7,11.0,satisfied
366,3,4,3,1,4,3,4,4,1,4,2,5,5,4,4,0.0,neutral or dissatisfied
1224,4,4,4,4,5,4,5,5,5,5,5,4,5,5,0,0.0,satisfied
1034,3,4,4,3,4,4,4,4,4,3,5,4,4,4,0,0.0,neutral or dissatisfied
581,2,2,2,2,2,4,4,4,4,4,4,4,4,3,0,0.0,satisfied
770,1,4,1,2,3,1,3,3,3,4,5,3,4,3,0,0.0,neutral or dissatisfied
2278,1,1,1,1,3,4,4,4,4,4,4,4,4,5,0,0.0,satisfied
819,3,1,3,4,1,3,1,1,1,4,4,1,4,1,15,13.0,neutral or dissatisfied
723,1,1,1,1,4,4,4,4,3,3,4,3,5,4,0,0.0,satisfied
223,5,0,5,2,1,5,1,1,4,2,4,4,3,1,0,0.0,satisfied
2710,4,5,5,5,3,3,4,4,4,3,4,4,4,3,0,0.0,neutral or dissatisfied
2181,1,4,5,4,2,3,3,1,1,2,1,4,1,2,53,28.0,neutral or dissatisfied
304,4,4,4,3,1,4,1,1,4,3,4,5,4,1,0,0.0,neutral or dissatisfied
2870,2,1,1,1,2,2,2,2,3,2,4,1,3,2,0,0.0,neutral or dissatisfied
642,3,5,5,5,3,3,3,3,4,4,3,4,2,3,7,11.0,neutral or dissatisfied
190,5,2,5,4,1,5,1,1,3,4,3,1,4,1,83,90.0,satisfied
2453,1,1,1,1,3,5,5,4,4,4,4,5,4,4,0,0.0,satisfied
2053,1,1,1,1,3,5,5,4,4,4,4,4,4,3,0,0.0,satisfied
289,3,3,3,3,4,3,4,3,3,3,3,3,3,2,0,0.0,neutral or dissatisfied
2432,5,5,5,5,2,5,4,5,5,5,5,4,5,4,0,0.0,satisfied
285,4,4,4,4,4,4,4,4,1,3,4,1,3,4,0,0.0,neutral or dissatisfied
377,3,3,3,3,3,3,3,3,1,4,4,3,3,3,26,21.0,neutral or dissatisfied
